jlj                            @2.12           net/jlj
junkbuster                     @2.0.2p1.1      net/junkbuster
k6                             @0.40.0         net/k6
kafkacat                       @1.5.0          net/kafkacat
kerberos5                      @1.20           net/kerberos5
kismet                         @2022-02-R1     net/kismet
knock                          @0.7.8-20151227 net/knock
knot                           @3.2.1          net/knot
kristall-devel                 @20211120       net/kristall-devel
kumofs                         @0.4.12         net/kumofs
lagrange                       @1.13.7         net/lagrange
lambdamoo                      @1.8.1          net/lambdamoo
latd                           @1.29           net/latd
ldapvi                         @1.7            net/ldapvi
ldns                           @1.8.1          net/ldns
lexbor                         @2.1.0          net/lexbor
lft                            @3.91           net/lft
lftp                           @4.9.2          net/lftp
libbind                        @6.0            net/libbind
libdnet                        @1.16.1         net/libdnet
libdnsres                      @0.1a           net/libdnsres
libdshconfig                   @0.20.13        net/libdshconfig
libenet                        @1.2.1          net/libenet
libexosip2                     @5.3.0          net/libexosip2
libfetch                       @9.0.0-RELEASE  net/libfetch
libgrss                        @0.7.0          net/libgrss
libgweather                    @3.36.2         net/libgweather
libipgeo                       @1.3            net/libipgeo
libmetalink                    @0.1.2          net/libmetalink
libmsn                         @4.1            net/libmsn
libnet                         @1.2            net/libnet
libnet11                       @1.1.6          net/libnet11
libnice                        @0.1.17         net/libnice
libnids                        @1.24           net/libnids
libntlm                        @1.6            net/libntlm
liboauth                       @1.0.3          net/liboauth
libopennet                     @0.9.9          net/libopennet
liboping                       @1.10.0         net/liboping
liboping-devel                 @20170914       net/liboping
libosip2                       @5.3.1          net/libosip2
libpcap                        @1.10.1         net/libpcap
libpcapnav                     @0.8            net/libpcapnav
libpftp                        @0.7            net/libpftp
libpftputil                    @0.4            net/libpftputil
libpnet6                       @0.1.5          net/libpnet6
libproxy                       @0.4.18         net/libproxy
libpsl                         @0.21.1-20220513 net/libpsl
libpsl-docs                    @0.21.1-20220513 net/libpsl
libquvi                        @0.9.4          net/libquvi
libquvi-scripts                @0.9.20131130   net/libquvi-scripts
librdkafka                     @1.9.2          net/librdkafka
libre                          @2.0.1          net/libre
librem                         @1.0.0          net/librem
librsync                       @2.3.2          net/librsync
libslirp                       @4.7.0          net/libslirp
libsmi                         @0.5.0          net/libsmi
libsrtp                        @2.4.2          net/libsrtp
libsrtp1                       @1.6.0          net/libsrtp
libstrophe                     @0.12.2         net/libstrophe
libtorrent                     @0.13.8         net/libtorrent
libtorrent-devel               @20181027       net/libtorrent-devel
libtorrent-rasterbar           @2.0.7          net/libtorrent-rasterbar
libudns                        @0.4            net/libudns
libusrsctp                     @0.9.1          net/libusrsctp
linphone                       @3.5.2          net/linphone
logjam                         @4.6.2          net/logjam
loudmouth                      @1.5.4          net/loudmouth
lsh                            @2.1            net/lsh
macos-fortress                 @2021.12.26     net/macos-fortress
macos-fortress-pf              @2021.12.26     net/macos-fortress
macos-fortress-dshield         @2021.12.26     net/macos-fortress
macos-fortress-emergingthreats @2021.12.26     net/macos-fortress
macos-fortress-proxy           @2021.12.26     net/macos-fortress
macos-fortress-proxy-squid     @2021.12.26     net/macos-fortress
macos-fortress-proxypac        @2021.12.26     net/macos-fortress
macos-fortress-easylistpac     @2020.12.13     net/macos-fortress
